ignore,opentime,openprice,tradeCount,ActiveTurnover,low,endPrice,activeBVolume,high,tradeVolume,volume,endtime,symbol
1705096800000,2526.06000000,2528.52000000,2490.18000000,2510.65000000,28709.77290000,1705097699999,72007229.32089100,41074,13752.03310000,34502508.68705800,0,ETHUSDT
1705097700000,2510.66000000,2516.92000000,2458.00000000,2467.41000000,24889.09790000,1705098599999,61768423.40892800,46393,10733.40970000,26644222.79906600,0,ETHUSDT
1705098600000,2467.42000000,2503.92000000,2467.37000000,2493.46000000,12177.91130000,1705099499999,30314896.11489200,23713,6275.58630000,15622318.77681200,0,ETHUSDT
1705099500000,2493.47000000,2508.91000000,2493.46000000,2498.60000000,9298.64800000,1705100399999,23263315.83311500,14452,4605.03880000,11519270.23983500,0,ETHUSDT
1705100400000,2498.60000000,2524.80000000,2496.93000000,2519.80000000,14799.69840000,1705101299999,37189280.62817300,21328,7536.32480000,18939255.58236900,0,ETHUSDT
1705101300000,2519.80000000,2525.56000000,2511.27000000,2524.77000000,7952.52380000,1705102199999,20031451.86092100,11180,3682.96220000,9276803.24785900,0,ETHUSDT
1705102200000,2524.77000000,2526.66000000,2513.32000000,2515.78000000,4601.68940000,1705103099999,11604499.31432200,8195,1825.53000000,4603850.24879800,0,ETHUSDT
1705103100000,2515.78000000,2530.90000000,2511.20000000,2522.54000000,5377.16390000,1705103999999,13557033.11324500,9211,2528.53860000,6376703.99505700,0,ETHUSDT
1705104000000,2522.55000000,2538.01000000,2521.40000000,2532.04000000,8066.47080000,1705104899999,20420574.94240800,13409,4609.68400000,11669143.46274400,0,ETHUSDT
1705104900000,2532.03000000,2532.19000000,2520.78000000,2523.54000000,5758.86650000,1705105799999,14542738.02121700,9202,2646.54230000,6683137.71515500,0,ETHUSDT
1705105800000,2523.53000000,2532.78000000,2523.17000000,2530.15000000,4530.92440000,1705106699999,11455766.11822700,8477,2697.32570000,6819675.25216300,0,ETHUSDT
1705106700000,2530.15000000,2530.44000000,2516.80000000,2517.45000000,4692.84780000,1705107599999,11839670.88444100,8961,2335.84510000,5892802.62794500,0,ETHUSDT
1705107600000,2517.45000000,2522.29000000,2499.25000000,2506.78000000,10954.13020000,1705108499999,27495840.00619400,18035,4703.37820000,11808514.05539200,0,ETHUSDT
1705108500000,2506.78000000,2514.84000000,2497.50000000,2510.53000000,7638.17520000,1705109399999,19140013.88138200,13745,3688.64160000,9242651.77700700,0,ETHUSDT
1705109400000,2510.53000000,2525.91000000,2502.86000000,2525.90000000,6056.73250000,1705110299999,15233986.46362400,15625,3682.92120000,9265645.52930200,0,ETHUSDT
1705110300000,2525.90000000,2528.12000000,2518.22000000,2525.39000000,5411.96500000,1705111199999,13664217.94724000,12073,2529.83900000,6387032.40625100,0,ETHUSDT
1705111200000,2525.39000000,2534.36000000,2519.48000000,2532.73000000,7861.99780000,1705112099999,19886667.55302700,15250,3116.76440000,7883709.86121800,0,ETHUSDT
1705112100000,2532.65000000,2540.75000000,2530.40000000,2540.75000000,7741.37160000,1705112999999,19635539.84915500,13571,3992.16720000,10127540.28000900,0,ETHUSDT
1705113000000,2540.74000000,2546.33000000,2532.40000000,2543.42000000,6383.53920000,1705113899999,16218852.29773500,13278,2962.12060000,7526738.43874200,0,ETHUSDT
1705113900000,2543.43000000,2553.77000000,2542.60000000,2545.97000000,15987.07610000,1705114799999,40754217.59503300,29498,8437.44500000,21508982.60733100,0,ETHUSDT
1705114800000,2545.98000000,2553.82000000,2537.09000000,2539.27000000,6486.43190000,1705115699999,16514763.68685400,12779,3495.66660000,8902008.85019500,0,ETHUSDT
1705115700000,2539.27000000,2549.27000000,2538.06000000,2543.21000000,3412.95630000,1705116599999,8684103.71237300,8158,1805.96210000,4594883.83736400,0,ETHUSDT
1705116600000,2543.21000000,2550.97000000,2542.99000000,2550.41000000,3989.34430000,1705117499999,10164466.94215000,8458,2545.39100000,6485270.72621000,0,ETHUSDT
1705117500000,2550.42000000,2557.15000000,2547.11000000,2548.53000000,5053.35080000,1705118399999,12900898.68588100,11151,2834.91480000,7238055.80541700,0,ETHUSDT
1705118400000,2548.53000000,2548.82000000,2539.21000000,2542.29000000,4286.12660000,1705119299999,10901919.82704800,9107,1889.73530000,4806099.83564000,0,ETHUSDT
1705119300000,2542.30000000,2548.80000000,2539.20000000,2545.39000000,2581.08340000,1705120199999,6565042.50395200,6635,1186.89900000,3019335.32816300,0,ETHUSDT
1705120200000,2545.39000000,2549.25000000,2540.61000000,2546.70000000,2667.84180000,1705121099999,6788007.17152400,5710,1037.18540000,2639200.43726200,0,ETHUSDT
1705121100000,2546.71000000,2549.30000000,2543.34000000,2547.21000000,2065.21380000,1705121999999,5257421.11250000,5526,1030.22840000,2622463.03592800,0,ETHUSDT
1705122000000,2547.21000000,2548.06000000,2540.35000000,2547.84000000,2136.23660000,1705122899999,5434906.81373400,5950,1165.91100000,2966334.16590200,0,ETHUSDT
1705122900000,2547.83000000,2548.20000000,2541.60000000,2547.04000000,2337.32340000,1705123799999,5949425.48212600,6734,1171.46110000,2981355.98402400,0,ETHUSDT
1705123800000,2547.05000000,2552.07000000,2543.98000000,2551.94000000,2049.05430000,1705124699999,5219729.28435700,6205,1074.73110000,2737874.80035900,0,ETHUSDT
1705124700000,2551.94000000,2556.02000000,2547.47000000,2554.33000000,4036.94140000,1705125599999,10305106.23714600,8963,2285.21160000,5834263.29081400,0,ETHUSDT
1705125600000,2554.34000000,2554.52000000,2543.55000000,2543.74000000,3456.18780000,1705126499999,8808342.01010800,8084,1441.35270000,3673230.06087600,0,ETHUSDT
1705126500000,2543.75000000,2553.00000000,2543.19000000,2546.40000000,2679.20930000,1705127399999,6828604.15607600,6513,1450.60810000,3696830.39887800,0,ETHUSDT
1705127400000,2546.40000000,2551.06000000,2542.66000000,2546.35000000,2974.38130000,1705128299999,7576607.87208500,7662,1503.40370000,3829543.61957400,0,ETHUSDT
1705128300000,2546.35000000,2552.94000000,2545.45000000,2552.01000000,5287.15240000,1705129199999,13481245.59145300,10043,3195.88620000,8149604.96351300,0,ETHUSDT
1705129200000,2552.01000000,2558.58000000,2547.60000000,2557.92000000,2866.55510000,1705130099999,7318025.93392800,7719,1691.20720000,4317743.07357900,0,ETHUSDT
1705130100000,2557.91000000,2561.68000000,2552.67000000,2556.72000000,4319.70270000,1705130999999,11051453.22749100,9788,2646.00820000,6770353.60114700,0,ETHUSDT
1705131000000,2556.73000000,2557.77000000,2550.32000000,2551.31000000,2369.54650000,1705131899999,6048917.74202400,7090,1169.77260000,2986058.46283800,0,ETHUSDT
1705131900000,2551.31000000,2554.65000000,2549.27000000,2550.99000000,2850.93070000,1705132799999,7274464.30632000,7686,1444.83830000,3686593.27276700,0,ETHUSDT
1705132800000,2550.99000000,2555.69000000,2549.40000000,2553.00000000,1971.32150000,1705133699999,5033577.86036700,6574,981.10660000,2505262.24067300,0,ETHUSDT
1705133700000,2553.00000000,2560.55000000,2551.64000000,2559.78000000,3204.52390000,1705134599999,8192764.37729000,11874,1787.09650000,4569140.20145700,0,ETHUSDT
1705134600000,2559.79000000,2560.16000000,2551.64000000,2551.99000000,3763.19970000,1705135499999,9618699.29938800,15303,1482.29640000,3788640.96505700,0,ETHUSDT
1705135500000,2552.00000000,2558.34000000,2550.25000000,2555.59000000,3807.42750000,1705136399999,9722706.13103600,8554,1774.06300000,4530663.59955100,0,ETHUSDT
1705136400000,2555.60000000,2557.54000000,2543.98000000,2544.83000000,5523.06640000,1705137299999,14085808.73350700,10333,2123.22380000,5414890.35531300,0,ETHUSDT
1705137300000,2544.83000000,2547.24000000,2537.94000000,2544.93000000,6273.82920000,1705138199999,15951049.78307300,12376,2676.18220000,6804751.82939400,0,ETHUSDT
1705138200000,2544.93000000,2550.83000000,2544.93000000,2549.46000000,2925.31200000,1705139099999,7452675.61544400,7231,1957.42530000,4986812.62460600,0,ETHUSDT
1705139100000,2549.45000000,2549.46000000,2538.41000000,2540.78000000,3117.29260000,1705139999999,7922723.80126200,9046,1101.07730000,2798439.45232000,0,ETHUSDT
1705140000000,2540.78000000,2541.92000000,2521.18000000,2526.46000000,7146.18720000,1705140899999,18091392.66761800,14450,3228.44700000,8171784.60054600,0,ETHUSDT
1705140900000,2526.46000000,2537.50000000,2526.38000000,2535.39000000,3651.71040000,1705141799999,9247316.37019200,8247,1697.26290000,4297286.91816600,0,ETHUSDT
1705141800000,2535.39000000,2540.27000000,2527.60000000,2530.37000000,7290.87450000,1705142699999,18475780.66098700,9430,3840.58570000,9732038.35800700,0,ETHUSDT
1705142700000,2530.36000000,2535.00000000,2528.66000000,2531.15000000,2698.37980000,1705143599999,6834999.49713800,6909,1394.34040000,3531704.17658400,0,ETHUSDT
1705143600000,2531.14000000,2541.69000000,2529.50000000,2535.46000000,7370.42600000,1705144499999,18683382.38841900,12917,3918.48340000,9933613.13411000,0,ETHUSDT
1705144500000,2535.46000000,2541.55000000,2534.01000000,2541.13000000,3850.96960000,1705145399999,9773208.27807700,10027,2074.83510000,5265924.81234900,0,ETHUSDT
1705145400000,2541.13000000,2545.61000000,2533.81000000,2542.38000000,3623.56940000,1705146299999,9211552.40907400,9356,1850.07680000,4703086.58065200,0,ETHUSDT
1705146300000,2542.39000000,2545.19000000,2540.86000000,2542.50000000,3554.89750000,1705147199999,9040850.44997200,8453,1702.15770000,4328812.07696300,0,ETHUSDT
1705147200000,2542.50000000,2550.00000000,2537.80000000,2538.03000000,3536.38520000,1705148099999,9001213.86906200,8360,2240.29280000,5703316.60502200,0,ETHUSDT
1705148100000,2538.03000000,2548.87000000,2535.80000000,2547.05000000,4972.66520000,1705148999999,12635352.88558100,9687,2693.30040000,6843965.68530900,0,ETHUSDT
1705149000000,2547.06000000,2551.86000000,2545.36000000,2550.49000000,5966.25120000,1705149899999,15209516.49182300,11558,3635.09310000,9266948.89878100,0,ETHUSDT
1705149900000,2550.50000000,2551.50000000,2541.75000000,2542.70000000,2498.47190000,1705150799999,6363633.40025400,6582,1009.29700000,2570795.77964400,0,ETHUSDT
1705150800000,2542.69000000,2547.05000000,2537.82000000,2546.58000000,3382.89160000,1705151699999,8601478.73377100,8380,1795.25930000,4564733.50809200,0,ETHUSDT
1705151700000,2546.59000000,2549.82000000,2542.86000000,2549.15000000,2767.79880000,1705152599999,7049811.82710400,7176,1563.73460000,3982681.46203000,0,ETHUSDT
1705152600000,2549.14000000,2549.57000000,2543.99000000,2544.59000000,2983.86330000,1705153499999,7599772.01477600,6495,1706.36140000,4346063.47090100,0,ETHUSDT
1705153500000,2544.59000000,2546.00000000,2538.52000000,2542.08000000,3120.90300000,1705154399999,7935993.56606200,7788,1534.29320000,3901553.32987400,0,ETHUSDT
1705154400000,2542.08000000,2545.37000000,2532.64000000,2534.73000000,4950.97790000,1705155299999,12559317.45371100,10535,2445.31130000,6202787.14848400,0,ETHUSDT
1705155300000,2534.72000000,2540.68000000,2534.44000000,2534.65000000,6277.21530000,1705156199999,15928813.83947400,11303,3263.21220000,8279971.36159300,0,ETHUSDT
1705156200000,2534.64000000,2542.53000000,2531.15000000,2542.29000000,7017.99470000,1705157099999,17811378.69057600,13284,3566.56390000,9052545.05538700,0,ETHUSDT
1705157100000,2542.28000000,2545.00000000,2537.11000000,2539.54000000,2943.65150000,1705157999999,7482597.33479000,7572,1475.06260000,3748964.43888200,0,ETHUSDT
1705158000000,2539.54000000,2551.80000000,2539.49000000,2549.13000000,2622.90900000,1705158899999,6681319.80059200,8660,1625.01300000,4139007.15296800,0,ETHUSDT
1705158900000,2549.13000000,2556.79000000,2547.01000000,2556.65000000,3653.80380000,1705159799999,9333117.83402000,7190,2329.99230000,5951956.04229800,0,ETHUSDT
1705159800000,2556.64000000,2566.19000000,2556.43000000,2560.29000000,6480.14650000,1705160699999,16599208.04903300,12832,3761.44460000,9634325.73590400,0,ETHUSDT
1705160700000,2560.29000000,2566.00000000,2551.06000000,2563.83000000,5631.07950000,1705161599999,14408520.87207600,10020,2941.21500000,7525563.06978800,0,ETHUSDT
1705161600000,2563.83000000,2566.07000000,2553.23000000,2560.61000000,6536.03690000,1705162499999,16724505.54448600,12937,3280.70510000,8395394.78705500,0,ETHUSDT
1705162500000,2560.62000000,2564.56000000,2553.80000000,2564.38000000,5493.36630000,1705163399999,14061987.54735300,10784,2925.53970000,7488836.65435400,0,ETHUSDT
1705163400000,2564.38000000,2572.20000000,2551.00000000,2561.58000000,9165.71470000,1705164299999,23491646.54149500,17680,4634.61770000,11878441.65235600,0,ETHUSDT
1705164300000,2561.57000000,2565.74000000,2555.02000000,2557.25000000,3553.28340000,1705165199999,9092381.24101200,8908,1780.20900000,4554927.39739300,0,ETHUSDT
1705165200000,2557.25000000,2563.57000000,2550.00000000,2563.37000000,2873.35820000,1705166099999,7344779.13825700,8350,1479.21220000,3782015.28908200,0,ETHUSDT
1705166100000,2563.37000000,2566.63000000,2559.25000000,2562.29000000,7608.21480000,1705166999999,19495812.32907900,12471,3750.39230000,9609007.74346600,0,ETHUSDT
1705167000000,2562.29000000,2563.40000000,2555.71000000,2558.32000000,7761.80610000,1705167899999,19864791.92186000,11280,3752.47690000,9602442.09322300,0,ETHUSDT
1705167900000,2558.31000000,2560.99000000,2552.96000000,2555.63000000,6601.89950000,1705168799999,16870580.38401200,10382,3217.00420000,8220371.20957100,0,ETHUSDT
1705168800000,2555.63000000,2559.98000000,2552.01000000,2559.66000000,5602.04120000,1705169699999,14310593.61576300,8733,2818.41470000,7199430.60138500,0,ETHUSDT
1705169700000,2559.67000000,2569.87000000,2556.17000000,2569.58000000,2778.78540000,1705170599999,7123913.87437400,7150,1760.97860000,4514814.43152500,0,ETHUSDT
1705170600000,2569.58000000,2573.60000000,2566.24000000,2566.24000000,4800.44880000,1705171499999,12341568.07936800,8576,2529.53460000,6502765.59439100,0,ETHUSDT
1705171500000,2566.24000000,2569.03000000,2560.14000000,2560.89000000,2559.80800000,1705172399999,6562160.11416800,5777,1174.04880000,3009395.36681200,0,ETHUSDT
1705172400000,2560.89000000,2569.37000000,2559.96000000,2567.16000000,5091.35640000,1705173299999,13054055.19671400,9421,2632.64430000,6750040.40145900,0,ETHUSDT
1705173300000,2567.15000000,2576.04000000,2561.11000000,2574.04000000,3669.01830000,1705174199999,9424492.83430600,8996,1928.39640000,4953701.34138700,0,ETHUSDT
1705174200000,2574.03000000,2580.00000000,2572.11000000,2575.68000000,6084.56130000,1705175099999,15679976.35874500,11369,3569.06540000,9197923.70861100,0,ETHUSDT
1705175100000,2575.68000000,2578.71000000,2570.39000000,2571.91000000,4997.22380000,1705175999999,12869992.33076400,9489,2584.05090000,6655190.19870000,0,ETHUSDT
1705176000000,2571.91000000,2577.39000000,2568.00000000,2571.34000000,4363.16430000,1705176899999,11222263.21270100,9357,2133.87350000,5487117.91406300,0,ETHUSDT
1705176900000,2571.34000000,2573.03000000,2568.80000000,2569.84000000,1986.73990000,1705177799999,5107860.41920900,5231,1005.05060000,2583831.63814500,0,ETHUSDT
1705177800000,2569.83000000,2576.64000000,2569.44000000,2576.29000000,1876.54740000,1705178699999,4829368.79636300,4521,1339.10020000,3446372.59930400,0,ETHUSDT
1705178700000,2576.29000000,2580.95000000,2566.82000000,2568.76000000,3479.86950000,1705179599999,8959093.76637000,8931,1601.41730000,4123108.34294500,0,ETHUSDT
1705179600000,2568.75000000,2574.59000000,2563.63000000,2573.82000000,2358.88870000,1705180499999,6056323.16516600,6592,1480.39230000,3801190.74363200,0,ETHUSDT
1705180500000,2573.82000000,2573.83000000,2566.09000000,2566.63000000,2080.81260000,1705181399999,5347511.79661300,4885,811.83260000,2086952.42700800,0,ETHUSDT
1705181400000,2566.63000000,2570.30000000,2565.53000000,2567.55000000,1027.73600000,1705182299999,2638838.83990100,3988,538.28940000,1382027.04920300,0,ETHUSDT
1705182300000,2567.54000000,2573.79000000,2562.80000000,2573.28000000,1545.96550000,1705183199999,3971191.38254400,5071,768.06590000,1973221.71797800,0,ETHUSDT
1705183200000,2573.29000000,2575.50000000,2569.87000000,2570.15000000,1923.14130000,1705184099999,4949186.84685000,5495,1300.64500000,3347093.35818600,0,ETHUSDT
1705184100000,2570.14000000,2574.60000000,2568.00000000,2568.00000000,1631.29200000,1705184999999,4194532.92258100,5151,1030.63480000,2650117.91164600,0,ETHUSDT
1705185000000,2568.00000000,2572.23000000,2566.61000000,2572.22000000,1618.27390000,1705185899999,4158617.24513800,4120,872.14480000,2240994.85627300,0,ETHUSDT
1705185900000,2572.23000000,2578.18000000,2568.63000000,2578.17000000,1497.94220000,1705186799999,3852686.06492200,3925,1024.10560000,2634387.76338500,0,ETHUSDT
1705186800000,2578.18000000,2588.00000000,2573.37000000,2586.52000000,4136.58310000,1705187699999,10682101.97873400,9682,2807.72410000,7251741.27878400,0,ETHUSDT
1705187700000,2586.52000000,2590.00000000,2580.09000000,2584.56000000,4690.82370000,1705188599999,12131667.88721500,8719,2373.35250000,6137902.17444200,0,ETHUSDT
1705188600000,2584.57000000,2586.00000000,2577.91000000,2578.48000000,2816.96480000,1705189499999,7275046.42804700,6043,1496.38280000,3864981.59457300,0,ETHUSDT
1705189500000,2578.48000000,2579.58000000,2575.49000000,2578.19000000,2279.90090000,1705190399999,5875881.07194800,5244,1128.94800000,2909273.36892900,0,ETHUSDT
1705190400000,2578.18000000,2578.69000000,2570.69000000,2570.85000000,3622.91530000,1705191299999,9325672.18999000,8408,1423.88500000,3665269.04725300,0,ETHUSDT
1705191300000,2570.84000000,2574.07000000,2565.57000000,2566.99000000,2546.66920000,1705192199999,6543883.58968600,7366,1341.48140000,3447383.30877600,0,ETHUSDT
1705192200000,2566.99000000,2570.56000000,2564.00000000,2568.58000000,2020.99070000,1705193099999,5188976.87950600,5782,1123.63330000,2885065.23668200,0,ETHUSDT
1705193100000,2568.58000000,2570.73000000,2561.08000000,2564.04000000,3479.31520000,1705193999999,8927755.72131000,8652,1556.80440000,3994554.69008600,0,ETHUSDT
1705194000000,2564.04000000,2574.40000000,2562.32000000,2570.79000000,2061.58120000,1705194899999,5293842.05142700,6403,1040.36060000,2670966.43893000,0,ETHUSDT
1705194900000,2570.79000000,2572.21000000,2565.59000000,2570.60000000,1754.69700000,1705195799999,4508830.46670100,5919,884.01170000,2271219.32147500,0,ETHUSDT
1705195800000,2570.60000000,2574.20000000,2567.00000000,2568.53000000,1716.54970000,1705196699999,4414244.91717700,5600,813.31150000,2091205.82631900,0,ETHUSDT
1705196700000,2568.54000000,2570.67000000,2565.49000000,2569.40000000,1224.33650000,1705197599999,3143648.91338200,4521,569.77610000,1462973.67083700,0,ETHUSDT
1705197600000,2569.41000000,2571.20000000,2563.34000000,2564.78000000,1691.18460000,1705198499999,4339843.89916700,4831,903.20770000,2317397.84814600,0,ETHUSDT
1705198500000,2564.79000000,2564.79000000,2554.88000000,2556.29000000,3327.87740000,1705199399999,8513202.91627800,8088,1005.87220000,2572823.41378100,0,ETHUSDT
1705199400000,2556.29000000,2564.04000000,2556.00000000,2563.81000000,3855.04420000,1705200299999,9863905.73749300,6002,2719.01980000,6957200.16922600,0,ETHUSDT
1705200300000,2563.80000000,2564.27000000,2559.00000000,2560.50000000,1385.94500000,1705201199999,3549884.69005100,4962,701.43030000,1796438.81512600,0,ETHUSDT
1705201200000,2560.51000000,2564.52000000,2555.00000000,2563.16000000,3408.74500000,1705202099999,8727542.67380100,7129,1526.31200000,3908373.50619000,0,ETHUSDT
1705202100000,2563.17000000,2563.17000000,2552.88000000,2555.27000000,5711.76150000,1705202999999,14607161.32545400,8698,2469.36670000,6315669.41174100,0,ETHUSDT
1705203000000,2555.27000000,2556.79000000,2549.72000000,2554.60000000,6600.74860000,1705203899999,16853848.13220200,9110,2313.55490000,5907479.25218400,0,ETHUSDT
1705203900000,2554.60000000,2556.44000000,2550.10000000,2550.99000000,3507.66100000,1705204799999,8954687.86373000,6485,1399.03750000,3571507.54874900,0,ETHUSDT
1705204800000,2551.00000000,2555.88000000,2547.60000000,2553.49000000,5188.67280000,1705205699999,13239133.02497800,7702,2032.69460000,5187096.32606200,0,ETHUSDT
1705205700000,2553.48000000,2554.09000000,2542.94000000,2551.09000000,8479.46690000,1705206599999,21614653.48002300,11366,3823.97660000,9745287.11555700,0,ETHUSDT
1705206600000,2551.09000000,2553.60000000,2541.80000000,2544.21000000,8243.43770000,1705207499999,20987398.19807400,10707,2677.66220000,6817227.05007100,0,ETHUSDT
1705207500000,2544.21000000,2546.75000000,2542.68000000,2543.94000000,2181.58630000,1705208399999,5551582.50816800,5428,878.21300000,2234813.91432400,0,ETHUSDT
1705208400000,2543.95000000,2549.54000000,2543.22000000,2548.32000000,5596.27170000,1705209299999,14251391.78691100,7293,1985.54470000,5056375.80391300,0,ETHUSDT
1705209300000,2548.33000000,2552.84000000,2548.09000000,2552.59000000,1851.06270000,1705210199999,4720380.30927400,4434,1181.40890000,3012748.30952000,0,ETHUSDT
1705210200000,2552.60000000,2554.59000000,2549.04000000,2550.04000000,1666.57300000,1705211099999,4252721.49166800,4437,1000.02990000,2551741.58947500,0,ETHUSDT
1705211100000,2550.03000000,2555.64000000,2550.03000000,2552.64000000,1107.04590000,1705211999999,2826803.29061900,3673,622.83020000,1590238.08326600,0,ETHUSDT
1705212000000,2552.64000000,2555.32000000,2552.01000000,2555.11000000,1687.31610000,1705212899999,4308923.96739600,4230,1171.28250000,2990968.06741300,0,ETHUSDT
1705212900000,2555.11000000,2555.79000000,2552.58000000,2554.31000000,2166.20960000,1705213799999,5532255.39055000,4158,1401.58580000,3579506.51156900,0,ETHUSDT
1705213800000,2554.31000000,2555.42000000,2548.20000000,2549.95000000,1855.57970000,1705214699999,4732638.98282300,4188,894.00900000,2280067.97615500,0,ETHUSDT
1705214700000,2549.96000000,2555.68000000,2549.95000000,2552.85000000,1112.61170000,1705215599999,2840965.94964000,4497,483.07220000,1233422.21362500,0,ETHUSDT
1705215600000,2552.85000000,2554.37000000,2547.79000000,2552.79000000,2009.71990000,1705216499999,5129129.04476700,6581,1199.11290000,3060478.52944800,0,ETHUSDT
1705216500000,2552.79000000,2552.79000000,2543.65000000,2547.73000000,4015.98640000,1705217399999,10228111.75321100,7848,1298.35980000,3307722.14245000,0,ETHUSDT
1705217400000,2547.73000000,2549.39000000,2544.19000000,2549.10000000,1311.68640000,1705218299999,3339784.03024700,4949,676.79820000,1723316.18665700,0,ETHUSDT
1705218300000,2549.10000000,2551.92000000,2548.75000000,2550.83000000,1715.38040000,1705219199999,4374423.54293900,4753,1041.77740000,2656534.85999200,0,ETHUSDT
1705219200000,2550.84000000,2550.84000000,2545.00000000,2548.50000000,1601.76050000,1705220099999,4080690.85659400,5444,868.04180000,2211304.43745400,0,ETHUSDT
1705220100000,2548.49000000,2550.58000000,2544.89000000,2548.76000000,1693.45690000,1705220999999,4313965.28999400,5218,818.05020000,2083964.86107300,0,ETHUSDT
1705221000000,2548.75000000,2550.83000000,2546.97000000,2549.99000000,1340.03380000,1705221899999,3415901.30099300,4376,770.57150000,1964221.91773800,0,ETHUSDT
1705221900000,2550.00000000,2553.13000000,2549.24000000,2553.12000000,952.17670000,1705222799999,2429256.48147100,3747,559.83770000,1428323.38996300,0,ETHUSDT
1705222800000,2553.13000000,2553.13000000,2550.01000000,2550.03000000,1262.08920000,1705223699999,3219912.55000300,3968,740.31730000,1888869.13351800,0,ETHUSDT
1705223700000,2550.02000000,2550.89000000,2545.15000000,2547.89000000,1852.54390000,1705224599999,4720470.41120100,4721,764.42840000,1947830.55323100,0,ETHUSDT
1705224600000,2547.89000000,2550.98000000,2539.49000000,2546.27000000,5102.51990000,1705225499999,12982112.59559700,7885,2400.60090000,6108345.90627500,0,ETHUSDT
1705225500000,2546.28000000,2553.71000000,2541.94000000,2553.71000000,3351.28810000,1705226399999,8534496.00056300,7095,1483.06610000,3777678.77747200,0,ETHUSDT
1705226400000,2553.70000000,2553.80000000,2549.44000000,2551.78000000,1489.75750000,1705227299999,3800642.66086300,5058,746.93220000,1905411.14239700,0,ETHUSDT
1705227300000,2551.79000000,2552.02000000,2546.75000000,2546.76000000,1191.38380000,1705228199999,3036984.15199600,3951,448.80620000,1143928.96285400,0,ETHUSDT
1705228200000,2546.76000000,2548.13000000,2543.01000000,2547.78000000,1501.02470000,1705229099999,3820596.50688000,4778,703.95220000,1791749.92753000,0,ETHUSDT
1705229100000,2547.78000000,2547.89000000,2540.00000000,2542.28000000,2798.64320000,1705229999999,7112115.67373900,5562,840.01560000,2134902.48622600,0,ETHUSDT
1705230000000,2542.27000000,2542.28000000,2534.58000000,2537.20000000,4873.84380000,1705230899999,12368862.93711500,8589,1490.71400000,3782679.18241800,0,ETHUSDT
1705230900000,2537.20000000,2547.06000000,2536.70000000,2546.99000000,2094.85860000,1705231799999,5327746.72810900,5179,1253.54850000,3187545.31781000,0,ETHUSDT
1705231800000,2547.00000000,2547.14000000,2538.34000000,2538.79000000,1444.92010000,1705232699999,3674167.73228700,4823,624.06480000,1586991.75207600,0,ETHUSDT
1705232700000,2538.79000000,2539.76000000,2536.20000000,2538.00000000,1660.15360000,1705233599999,4213443.26929200,4725,759.55470000,1927576.53337600,0,ETHUSDT
1705233600000,2538.01000000,2543.07000000,2533.39000000,2543.06000000,2932.67260000,1705234499999,7442697.37461000,6676,1371.61160000,3480895.27196400,0,ETHUSDT
1705234500000,2543.06000000,2546.06000000,2539.49000000,2545.36000000,3414.56690000,1705235399999,8683521.22148200,6188,2118.67200000,5388301.48356700,0,ETHUSDT
1705235400000,2545.36000000,2546.58000000,2542.64000000,2544.43000000,2294.40670000,1705236299999,5839221.23779200,5711,1008.33090000,2565925.85368600,0,ETHUSDT
1705236300000,2544.43000000,2544.43000000,2534.65000000,2537.17000000,2941.02450000,1705237199999,7465269.76069100,6155,1346.85590000,3418336.86148600,0,ETHUSDT
1705237200000,2537.18000000,2538.20000000,2532.00000000,2535.89000000,4288.66230000,1705238099999,10873044.46329900,8139,2236.17660000,5669194.52859400,0,ETHUSDT
1705238100000,2535.89000000,2538.34000000,2532.91000000,2533.25000000,2014.64290000,1705238999999,5108159.69604500,5146,1175.61020000,2980809.90776100,0,ETHUSDT
1705239000000,2533.24000000,2536.97000000,2524.39000000,2528.23000000,3609.70800000,1705239899999,9139533.06882600,8478,1537.85940000,3893461.33771200,0,ETHUSDT
1705239900000,2528.23000000,2537.04000000,2528.23000000,2533.81000000,2113.64610000,1705240799999,5353409.10561400,6533,1135.86190000,2876706.97786100,0,ETHUSDT
1705240800000,2533.80000000,2542.79000000,2533.00000000,2539.75000000,3328.37940000,1705241699999,8447285.33458300,7353,1979.66230000,5024079.55298200,0,ETHUSDT
1705241700000,2539.76000000,2541.24000000,2532.61000000,2534.84000000,2728.48670000,1705242599999,6917601.22098500,5897,1195.75750000,3031719.45059700,0,ETHUSDT
1705242600000,2534.85000000,2535.00000000,2530.95000000,2533.03000000,1182.00820000,1705243499999,2994024.37136300,4902,658.84170000,1668772.46051300,0,ETHUSDT
1705243500000,2533.02000000,2542.53000000,2532.19000000,2540.93000000,3531.41220000,1705244399999,8960848.96354700,8275,2028.79690000,5148327.04713800,0,ETHUSDT
1705244400000,2540.93000000,2544.93000000,2537.05000000,2537.06000000,1825.59100000,1705245299999,4640476.27254400,6711,889.30710000,2260870.09117600,0,ETHUSDT
1705245300000,2537.06000000,2540.29000000,2535.01000000,2537.69000000,1328.10320000,1705246199999,3369920.77325900,5202,710.75530000,1803438.98161600,0,ETHUSDT
1705246200000,2537.69000000,2543.09000000,2536.50000000,2540.30000000,1348.69580000,1705247099999,3424160.52339600,5591,646.37350000,1641133.03560600,0,ETHUSDT
1705247100000,2540.31000000,2543.13000000,2537.66000000,2537.68000000,1346.56880000,1705247999999,3421617.96103500,5241,839.30640000,2132809.75098400,0,ETHUSDT
